ClassificationName,PointsEarned,PointsAvailable,ClassID,DateTaught,StudentID
SimMan Lab,1.0,1.0,632,2023,678
ANAT,4.0,7.0,631,2023,558
Anemia,2.0,2.0,631,2023,558
BIOCHEM,9.0,11.0,631,2023,558
BODY and HLTH SYS,16.67,19.0,631,2023,558
CASE,6.0,8.0,631,2023,558
CELL BIO,44.75,62.0,631,2023,558
CELLS and TISS,34.0,43.0,631,2023,558
DEV,7.0,11.0,631,2023,558
Diagnosis,1.0,1.0,631,2023,558
EMBRYO,1.0,1.0,631,2023,558
ETHICS,3.0,4.0,631,2023,558
GEN,24.0,33.0,631,2023,558
HB,1.0,1.0,631,2023,558
HISTO,6.0,9.0,631,2023,558
MOL BIOL,6.0,8.0,631,2023,558
MOLEC and COMP,31.75,39.0,631,2023,558
Nerve,2.0,2.0,631,2023,558
PATH,2.67,4.0,631,2023,558
PHARM,13.0,20.0,631,2023,558
Toolkit,1.0,1.0,631,2023,558
ANAT,10.0,13.0,632,2023,558
BIOCHEM,10.0,15.0,632,2023,558
CARDIO,89.92,121.0,632,2023,558
CASE,4.0,4.0,632,2023,558
EKG WKSHP,1.0,1.0,632,2023,558
EMBRYO,2.0,2.0,632,2023,558
ETHICS,0.0,1.0,632,2023,558
HISTO,20.47,29.0,632,2023,558
PHARM,3.0,4.0,632,2023,558
PHYSIO,35.08,45.0,632,2023,558
Renal,2.0,2.0,632,2023,558
SimMan Lab,0.0,1.0,632,2023,558
ANAT,7.0,7.0,631,2023,833
Anemia,2.0,2.0,631,2023,833
BIOCHEM,8.0,11.0,631,2023,833
BODY and HLTH SYS,15.33,17.0,631,2023,833
CASE,7.0,8.0,631,2023,833
CELL BIO,45.25,52.0,631,2023,833
CELLS and TISS,34.0,40.0,631,2023,833
DEV,7.0,7.0,631,2023,833
Diagnosis,1.0,1.0,631,2023,833
EMBRYO,1.0,1.0,631,2023,833
ETHICS,3.0,4.0,631,2023,833
GEN,26.0,29.0,631,2023,833
HB,1.0,1.0,631,2023,833
HISTO,9.0,9.0,631,2023,833
MOL BIOL,5.0,7.0,631,2023,833
MOLEC and COMP,30.0,35.0,631,2023,833
Nerve,2.0,2.0,631,2023,833
PATH,3.33,4.0,631,2023,833
PHARM,15.0,20.0,631,2023,833
Toolkit,1.0,1.0,631,2023,833
ANAT,9.0,13.0,632,2023,833
BIOCHEM,12.0,15.0,632,2023,833
CARDIO,90.75,121.0,632,2023,833
CASE,3.0,4.0,632,2023,833
EKG WKSHP,1.0,1.0,632,2023,833
EMBRYO,2.0,2.0,632,2023,833
ETHICS,0.0,1.0,632,2023,833
HISTO,19.33,29.0,632,2023,833
PHARM,2.0,4.0,632,2023,833
PHYSIO,37.75,45.0,632,2023,833
Renal,2.0,2.0,632,2023,833
SimMan Lab,1.0,1.0,632,2023,833
ANAT,7.0,7.0,631,2023,824
Anemia,2.0,2.0,631,2023,824
BIOCHEM,9.0,11.0,631,2023,824
BODY and HLTH SYS,14.67,19.0,631,2023,824
CASE,7.0,8.0,631,2023,824
CELL BIO,60.0,62.0,631,2023,824
CELLS and TISS,41.0,43.0,631,2023,824
DEV,8.0,11.0,631,2023,824
Diagnosis,1.0,1.0,631,2023,824
EMBRYO,0.0,1.0,631,2023,824
ETHICS,3.0,4.0,631,2023,824
GEN,25.25,33.0,631,2023,824
HB,1.0,1.0,631,2023,824
HISTO,8.0,9.0,631,2023,824
MOL BIOL,7.0,8.0,631,2023,824
MOLEC and COMP,32.0,39.0,631,2023,824
Nerve,2.0,2.0,631,2023,824
PATH,3.67,4.0,631,2023,824
PHARM,16.0,20.0,631,2023,824
Toolkit,1.0,1.0,631,2023,824
ANAT,11.0,13.0,632,2023,824
BIOCHEM,11.5,15.0,632,2023,824
CARDIO,117.25,121.0,632,2023,824
CASE,4.0,4.0,632,2023,824
EKG WKSHP,1.0,1.0,632,2023,824
EMBRYO,1.0,2.0,632,2023,824
ETHICS,1.0,1.0,632,2023,824
HISTO,27.13,29.0,632,2023,824
PHARM,3.0,4.0,632,2023,824
PHYSIO,40.5,45.0,632,2023,824
Renal,2.0,2.0,632,2023,824
SimMan Lab,1.0,1.0,632,2023,824
ANAT,3.0,7.0,631,2023,761
Anemia,2.0,2.0,631,2023,761
BIOCHEM,10.0,11.0,631,2023,761
BODY and HLTH SYS,15.67,19.0,631,2023,761
CASE,5.0,8.0,631,2023,761
CELL BIO,53.75,62.0,631,2023,761
CELLS and TISS,36.0,43.0,631,2023,761
DEV,9.0,11.0,631,2023,761
Diagnosis,1.0,1.0,631,2023,761
EMBRYO,1.0,1.0,631,2023,761
ETHICS,4.0,4.0,631,2023,761
GEN,30.5,33.0,631,2023,761
HB,1.0,1.0,631,2023,761
HISTO,9.0,9.0,631,2023,761
MOL BIOL,6.0,8.0,631,2023,761
MOLEC and COMP,37.0,39.0,631,2023,761
Nerve,2.0,2.0,631,2023,761
PATH,3.67,4.0,631,2023,761
PHARM,15.0,20.0,631,2023,761
Toolkit,1.0,1.0,631,2023,761
ANAT,5.33,13.0,632,2023,761
BIOCHEM,11.0,15.0,632,2023,761
CARDIO,95.33,121.0,632,2023,761
CASE,2.0,4.0,632,2023,761
EKG WKSHP,1.0,1.0,632,2023,761
EMBRYO,2.0,2.0,632,2023,761
ETHICS,1.0,1.0,632,2023,761
HISTO,24.47,29.0,632,2023,761
PHARM,4.0,4.0,632,2023,761
PHYSIO,37.42,45.0,632,2023,761
Renal,2.0,2.0,632,2023,761
SimMan Lab,1.0,1.0,632,2023,761
ANAT,3.5,7.0,631,2023,116
Anemia,2.0,2.0,631,2023,116
BIOCHEM,8.0,11.0,631,2023,116
BODY and HLTH SYS,15.67,19.0,631,2023,116
CASE,8.0,8.0,631,2023,116
CELL BIO,49.0,62.0,631,2023,116
CELLS and TISS,36.5,43.0,631,2023,116
DEV,9.0,11.0,631,2023,116
Diagnosis,1.0,1.0,631,2023,116
EMBRYO,1.0,1.0,631,2023,116
ETHICS,4.0,4.0,631,2023,116
GEN,29.75,33.0,631,2023,116
HB,1.0,1.0,631,2023,116
HISTO,9.0,9.0,631,2023,116
MOL BIOL,3.0,8.0,631,2023,116
MOLEC and COMP,35.0,39.0,631,2023,116
Nerve,2.0,2.0,631,2023,116
PATH,2.67,4.0,631,2023,116
PHARM,14.0,20.0,631,2023,116
Toolkit,1.0,1.0,631,2023,116
ANAT,8.67,13.0,632,2023,116
BIOCHEM,6.5,15.0,632,2023,116
CARDIO,83.08,121.0,632,2023,116
CASE,2.0,4.0,632,2023,116
EKG WKSHP,1.0,1.0,632,2023,116
EMBRYO,2.0,2.0,632,2023,116
ETHICS,0.0,1.0,632,2023,116
HISTO,19.13,29.0,632,2023,116
PHARM,1.0,4.0,632,2023,116
PHYSIO,31.5,45.0,632,2023,116
Renal,2.0,2.0,632,2023,116
SimMan Lab,1.0,1.0,632,2023,116
ANAT,4.0,7.0,631,2023,311
Anemia,2.0,2.0,631,2023,311
BIOCHEM,9.0,11.0,631,2023,311
BODY and HLTH SYS,13.67,19.0,631,2023,311
CASE,6.0,8.0,631,2023,311
CELL BIO,44.0,62.0,631,2023,311
CELLS and TISS,36.0,43.0,631,2023,311
DEV,11.0,11.0,631,2023,311
Diagnosis,1.0,1.0,631,2023,311
EMBRYO,0.0,1.0,631,2023,311
ETHICS,3.0,4.0,631,2023,311
GEN,22.0,33.0,631,2023,311
HB,0.0,1.0,631,2023,311
HISTO,7.0,9.0,631,2023,311
MOL BIOL,5.0,8.0,631,2023,311
MOLEC and COMP,25.75,39.0,631,2023,311
Nerve,2.0,2.0,631,2023,311
PATH,2.67,4.0,631,2023,311
PHARM,15.0,20.0,631,2023,311
Toolkit,0.0,1.0,631,2023,311
ANAT,8.67,13.0,632,2023,311
BIOCHEM,8.5,15.0,632,2023,311
CARDIO,81.58,121.0,632,2023,311
CASE,4.0,4.0,632,2023,311
EKG WKSHP,1.0,1.0,632,2023,311
EMBRYO,2.0,2.0,632,2023,311
ETHICS,1.0,1.0,632,2023,311
HISTO,17.07,29.0,632,2023,311
PHARM,1.0,4.0,632,2023,311
PHYSIO,32.92,45.0,632,2023,311
Renal,2.0,2.0,632,2023,311
SimMan Lab,1.0,1.0,632,2023,311
ANAT,4.0,7.0,631,2023,424
Anemia,2.0,2.0,631,2023,424
BIOCHEM,9.0,11.0,631,2023,424
BODY and HLTH SYS,14.67,19.0,631,2023,424
CASE,6.0,8.0,631,2023,424
CELL BIO,44.25,62.0,631,2023,424
CELLS and TISS,32.5,43.0,631,2023,424
DEV,9.0,11.0,631,2023,424
Diagnosis,1.0,1.0,631,2023,424
EMBRYO,1.0,1.0,631,2023,424
ETHICS,4.0,4.0,631,2023,424
GEN,26.75,33.0,631,2023,424
HB,1.0,1.0,631,2023,424
HISTO,6.0,9.0,631,2023,424
MOL BIOL,5.0,8.0,631,2023,424
MOLEC and COMP,31.75,39.0,631,2023,424
Nerve,1.0,2.0,631,2023,424
PATH,2.67,4.0,631,2023,424
PHARM,15.0,20.0,631,2023,424
Toolkit,1.0,1.0,631,2023,424
ANAT,11.0,13.0,632,2023,424
BIOCHEM,9.0,15.0,632,2023,424
CARDIO,82.33,121.0,632,2023,424
CASE,3.0,4.0,632,2023,424
EKG WKSHP,1.0,1.0,632,2023,424
EMBRYO,1.0,2.0,632,2023,424
ETHICS,1.0,1.0,632,2023,424
HISTO,19.0,29.0,632,2023,424
PHARM,3.0,4.0,632,2023,424
PHYSIO,34.42,45.0,632,2023,424
Renal,2.0,2.0,632,2023,424
SimMan Lab,1.0,1.0,632,2023,424
ANAT,6.0,7.0,631,2023,664
Anemia,2.0,2.0,631,2023,664
BIOCHEM,8.0,11.0,631,2023,664
BODY and HLTH SYS,16.0,19.0,631,2023,664
CASE,8.0,8.0,631,2023,664
CELL BIO,53.0,62.0,631,2023,664
CELLS and TISS,40.0,43.0,631,2023,664
DEV,9.0,11.0,631,2023,664
Diagnosis,1.0,1.0,631,2023,664
EMBRYO,1.0,1.0,631,2023,664
ETHICS,4.0,4.0,631,2023,664
GEN,27.75,33.0,631,2023,664
HB,1.0,1.0,631,2023,664
HISTO,9.0,9.0,631,2023,664
MOL BIOL,7.0,8.0,631,2023,664
MOLEC and COMP,36.25,39.0,631,2023,664
Nerve,2.0,2.0,631,2023,664
PATH,4.0,4.0,631,2023,664
PHARM,17.0,20.0,631,2023,664
Toolkit,1.0,1.0,631,2023,664
ANAT,12.0,13.0,632,2023,664
BIOCHEM,10.5,15.0,632,2023,664
CARDIO,104.0,121.0,632,2023,664
CASE,4.0,4.0,632,2023,664
EKG WKSHP,1.0,1.0,632,2023,664
EMBRYO,2.0,2.0,632,2023,664
ETHICS,0.0,1.0,632,2023,664
HISTO,23.47,29.0,632,2023,664
PHARM,2.0,4.0,632,2023,664
PHYSIO,38.5,45.0,632,2023,664
Renal,2.0,2.0,632,2023,664
SimMan Lab,1.0,1.0,632,2023,664
ANAT,7.0,7.0,631,2023,475
Anemia,2.0,2.0,631,2023,475
BIOCHEM,11.0,11.0,631,2023,475
BODY and HLTH SYS,17.67,19.0,631,2023,475
CASE,8.0,8.0,631,2023,475
CELL BIO,57.75,62.0,631,2023,475
CELLS and TISS,38.0,43.0,631,2023,475
DEV,10.0,11.0,631,2023,475
Diagnosis,1.0,1.0,631,2023,475
EMBRYO,1.0,1.0,631,2023,475
ETHICS,4.0,4.0,631,2023,475
GEN,30.75,33.0,631,2023,475
HB,0.0,1.0,631,2023,475
HISTO,8.0,9.0,631,2023,475
MOL BIOL,7.0,8.0,631,2023,475
MOLEC and COMP,38.0,39.0,631,2023,475
Nerve,2.0,2.0,631,2023,475
PATH,3.67,4.0,631,2023,475
PHARM,17.0,20.0,631,2023,475
Toolkit,0.0,1.0,631,2023,475
ANAT,11.0,13.0,632,2023,475
BIOCHEM,12.0,15.0,632,2023,475
CARDIO,107.83,121.0,632,2023,475
CASE,4.0,4.0,632,2023,475
EKG WKSHP,1.0,1.0,632,2023,475
EMBRYO,2.0,2.0,632,2023,475
ETHICS,1.0,1.0,632,2023,475
HISTO,27.0,29.0,632,2023,475
PHARM,3.0,4.0,632,2023,475
PHYSIO,40.33,45.0,632,2023,475
Renal,2.0,2.0,632,2023,475
SimMan Lab,1.0,1.0,632,2023,475
ANAT,2.5,7.0,631,2023,152
Anemia,2.0,2.0,631,2023,152
BIOCHEM,7.0,11.0,631,2023,152
BODY and HLTH SYS,18.0,19.0,631,2023,152
CASE,7.0,8.0,631,2023,152
CELL BIO,54.0,62.0,631,2023,152
CELLS and TISS,37.5,43.0,631,2023,152
DEV,9.0,11.0,631,2023,152
Diagnosis,1.0,1.0,631,2023,152
EMBRYO,0.0,1.0,631,2023,152
ETHICS,4.0,4.0,631,2023,152
GEN,28.0,33.0,631,2023,152
HB,1.0,1.0,631,2023,152
HISTO,8.0,9.0,631,2023,152
MOL BIOL,6.0,8.0,631,2023,152
MOLEC and COMP,28.75,39.0,631,2023,152
Nerve,2.0,2.0,631,2023,152
PATH,4.0,4.0,631,2023,152
PHARM,14.0,20.0,631,2023,152
Toolkit,1.0,1.0,631,2023,152
ANAT,8.67,13.0,632,2023,152
BIOCHEM,10.5,15.0,632,2023,152
CARDIO,85.42,121.0,632,2023,152
CASE,4.0,4.0,632,2023,152
EKG WKSHP,1.0,1.0,632,2023,152
EMBRYO,2.0,2.0,632,2023,152
ETHICS,1.0,1.0,632,2023,152
HISTO,17.33,29.0,632,2023,152
PHARM,1.0,4.0,632,2023,152
PHYSIO,35.5,45.0,632,2023,152
Renal,2.0,2.0,632,2023,152
SimMan Lab,1.0,1.0,632,2023,152
ANAT,2.0,7.0,631,2023,240
Anemia,2.0,2.0,631,2023,240
BIOCHEM,9.0,11.0,631,2023,240
BODY and HLTH SYS,17.0,19.0,631,2023,240
CASE,7.0,8.0,631,2023,240
CELL BIO,51.0,62.0,631,2023,240
CELLS and TISS,35.0,43.0,631,2023,240
DEV,9.0,11.0,631,2023,240
Diagnosis,1.0,1.0,631,2023,240
EMBRYO,1.0,1.0,631,2023,240
ETHICS,3.0,4.0,631,2023,240
GEN,29.25,33.0,631,2023,240
HB,1.0,1.0,631,2023,240
HISTO,7.0,9.0,631,2023,240
MOL BIOL,8.0,8.0,631,2023,240
MOLEC and COMP,35.0,39.0,631,2023,240
Nerve,2.0,2.0,631,2023,240
PATH,3.0,4.0,631,2023,240
PHARM,16.0,20.0,631,2023,240
Toolkit,1.0,1.0,631,2023,240
ANAT,12.0,13.0,632,2023,240
BIOCHEM,9.0,15.0,632,2023,240
CARDIO,101.67,121.0,632,2023,240
CASE,3.0,4.0,632,2023,240
EKG WKSHP,1.0,1.0,632,2023,240
EMBRYO,2.0,2.0,632,2023,240
ETHICS,1.0,1.0,632,2023,240
HISTO,26.13,29.0,632,2023,240
PHARM,2.0,4.0,632,2023,240
PHYSIO,39.0,45.0,632,2023,240
Renal,2.0,2.0,632,2023,240
SimMan Lab,1.0,1.0,632,2023,240
ANAT,0.0,7.0,631,2023,757
Anemia,2.0,2.0,631,2023,757
BIOCHEM,9.0,11.0,631,2023,757
BODY and HLTH SYS,14.0,19.0,631,2023,757
CASE,4.0,8.0,631,2023,757
CELL BIO,51.0,60.0,631,2023,757
CELLS and TISS,27.0,42.0,631,2023,757
DEV,6.0,9.0,631,2023,757
Diagnosis,1.0,1.0,631,2023,757
EMBRYO,1.0,1.0,631,2023,757
ETHICS,3.0,4.0,631,2023,757
GEN,16.0,29.0,631,2023,757
HB,1.0,1.0,631,2023,757
HISTO,7.0,9.0,631,2023,757
MOL BIOL,6.0,7.0,631,2023,757
MOLEC and COMP,25.25,36.0,631,2023,757
Nerve,1.0,2.0,631,2023,757
PATH,3.0,4.0,631,2023,757
PHARM,16.0,20.0,631,2023,757
Toolkit,1.0,1.0,631,2023,757
ANAT,8.0,13.0,632,2023,757
BIOCHEM,7.5,15.0,632,2023,757
CARDIO,82.67,121.0,632,2023,757
CASE,2.0,4.0,632,2023,757
EKG WKSHP,1.0,1.0,632,2023,757
EMBRYO,2.0,2.0,632,2023,757
ETHICS,0.0,1.0,632,2023,757
HISTO,20.8,29.0,632,2023,757
PHARM,2.0,4.0,632,2023,757
PHYSIO,31.83,45.0,632,2023,757
Renal,2.0,2.0,632,2023,757
SimMan Lab,1.0,1.0,632,2023,757
ANAT,4.5,7.0,631,2023,401
Anemia,2.0,2.0,631,2023,401
BIOCHEM,8.0,11.0,631,2023,401
BODY and HLTH SYS,16.0,19.0,631,2023,401
CASE,5.0,8.0,631,2023,401
CELL BIO,58.0,62.0,631,2023,401
CELLS and TISS,39.5,43.0,631,2023,401
DEV,8.0,11.0,631,2023,401
Diagnosis,1.0,1.0,631,2023,401
EMBRYO,1.0,1.0,631,2023,401
ETHICS,3.0,4.0,631,2023,401
GEN,29.75,33.0,631,2023,401
HB,1.0,1.0,631,2023,401
HISTO,8.0,9.0,631,2023,401
MOL BIOL,8.0,8.0,631,2023,401
MOLEC and COMP,35.0,39.0,631,2023,401
Nerve,2.0,2.0,631,2023,401
PATH,4.0,4.0,631,2023,401
PHARM,16.0,20.0,631,2023,401
Toolkit,1.0,1.0,631,2023,401
ANAT,11.67,13.0,632,2023,401
BIOCHEM,11.5,15.0,632,2023,401
CARDIO,102.42,121.0,632,2023,401
CASE,4.0,4.0,632,2023,401
EKG WKSHP,1.0,1.0,632,2023,401
EMBRYO,2.0,2.0,632,2023,401
ETHICS,0.0,1.0,632,2023,401
HISTO,28.0,29.0,632,2023,401
PHARM,3.0,4.0,632,2023,401
PHYSIO,37.5,45.0,632,2023,401
Renal,2.0,2.0,632,2023,401
SimMan Lab,1.0,1.0,632,2023,401
ANAT,5.5,7.0,631,2023,905
Anemia,2.0,2.0,631,2023,905
BIOCHEM,9.0,11.0,631,2023,905
BODY and HLTH SYS,15.0,19.0,631,2023,905
CASE,6.0,8.0,631,2023,905
CELL BIO,55.75,62.0,631,2023,905
CELLS and TISS,32.5,43.0,631,2023,905
DEV,7.0,11.0,631,2023,905
Diagnosis,1.0,1.0,631,2023,905
EMBRYO,1.0,1.0,631,2023,905
ETHICS,3.0,4.0,631,2023,905
GEN,30.25,33.0,631,2023,905
HB,1.0,1.0,631,2023,905
HISTO,8.0,9.0,631,2023,905
MOL BIOL,7.0,8.0,631,2023,905
MOLEC and COMP,35.0,39.0,631,2023,905
Nerve,2.0,2.0,631,2023,905
PATH,3.0,4.0,631,2023,905
PHARM,15.0,20.0,631,2023,905
Toolkit,1.0,1.0,631,2023,905
ANAT,12.0,13.0,632,2023,905
BIOCHEM,11.5,15.0,632,2023,905
CARDIO,106.67,121.0,632,2023,905
CASE,4.0,4.0,632,2023,905
EKG WKSHP,1.0,1.0,632,2023,905
EMBRYO,2.0,2.0,632,2023,905
ETHICS,1.0,1.0,632,2023,905
HISTO,23.67,29.0,632,2023,905
PHARM,4.0,4.0,632,2023,905
PHYSIO,40.5,45.0,632,2023,905
Renal,2.0,2.0,632,2023,905
SimMan Lab,1.0,1.0,632,2023,905
ANAT,7.0,7.0,631,2023,599
Anemia,2.0,2.0,631,2023,599
BIOCHEM,11.0,11.0,631,2023,599
BODY and HLTH SYS,19.0,19.0,631,2023,599
CASE,8.0,8.0,631,2023,599
CELL BIO,57.5,62.0,631,2023,599
CELLS and TISS,41.5,43.0,631,2023,599
DEV,10.0,11.0,631,2023,599
Diagnosis,1.0,1.0,631,2023,599
EMBRYO,1.0,1.0,631,2023,599
ETHICS,4.0,4.0,631,2023,599
GEN,32.0,33.0,631,2023,599
HB,1.0,1.0,631,2023,599
HISTO,9.0,9.0,631,2023,599
MOL BIOL,7.0,8.0,631,2023,599
MOLEC and COMP,38.0,39.0,631,2023,599
Nerve,2.0,2.0,631,2023,599
PATH,4.0,4.0,631,2023,599
PHARM,18.0,20.0,631,2023,599
Toolkit,1.0,1.0,631,2023,599
ANAT,12.0,13.0,632,2023,599
BIOCHEM,15.0,15.0,632,2023,599
CARDIO,112.33,121.0,632,2023,599
CASE,3.0,4.0,632,2023,599
EKG WKSHP,1.0,1.0,632,2023,599
EMBRYO,1.0,2.0,632,2023,599
ETHICS,1.0,1.0,632,2023,599
HISTO,26.67,29.0,632,2023,599
PHARM,3.0,4.0,632,2023,599
PHYSIO,43.67,45.0,632,2023,599
Renal,2.0,2.0,632,2023,599
SimMan Lab,1.0,1.0,632,2023,599
ANAT,5.0,7.0,631,2023,741
Anemia,2.0,2.0,631,2023,741
BIOCHEM,10.0,11.0,631,2023,741
BODY and HLTH SYS,17.67,19.0,631,2023,741
CASE,7.0,8.0,631,2023,741
CELL BIO,53.5,62.0,631,2023,741
CELLS and TISS,38.0,43.0,631,2023,741
DEV,11.0,11.0,631,2023,741
Diagnosis,1.0,1.0,631,2023,741
EMBRYO,1.0,1.0,631,2023,741
ETHICS,4.0,4.0,631,2023,741
GEN,29.0,33.0,631,2023,741
HB,1.0,1.0,631,2023,741
HISTO,8.0,9.0,631,2023,741
MOL BIOL,6.0,8.0,631,2023,741
MOLEC and COMP,34.0,39.0,631,2023,741
Nerve,2.0,2.0,631,2023,741
PATH,3.67,4.0,631,2023,741
PHARM,18.0,20.0,631,2023,741
Toolkit,1.0,1.0,631,2023,741
ANAT,13.0,13.0,632,2023,741
BIOCHEM,12.5,15.0,632,2023,741
CARDIO,104.0,121.0,632,2023,741
CASE,4.0,4.0,632,2023,741
EKG WKSHP,1.0,1.0,632,2023,741
EMBRYO,1.0,2.0,632,2023,741
ETHICS,1.0,1.0,632,2023,741
HISTO,27.33,29.0,632,2023,741
PHARM,3.0,4.0,632,2023,741
PHYSIO,42.5,45.0,632,2023,741
Renal,2.0,2.0,632,2023,741
SimMan Lab,1.0,1.0,632,2023,741
ANAT,4.5,7.0,631,2023,724
Anemia,2.0,2.0,631,2023,724
BIOCHEM,11.0,11.0,631,2023,724
BODY and HLTH SYS,17.0,19.0,631,2023,724
CASE,7.0,8.0,631,2023,724
CELL BIO,52.0,62.0,631,2023,724
CELLS and TISS,34.5,43.0,631,2023,724
DEV,7.0,11.0,631,2023,724
Diagnosis,1.0,1.0,631,2023,724
EMBRYO,1.0,1.0,631,2023,724
ETHICS,4.0,4.0,631,2023,724
GEN,32.75,33.0,631,2023,724
HB,1.0,1.0,631,2023,724
HISTO,8.0,9.0,631,2023,724
MOL BIOL,5.0,8.0,631,2023,724
MOLEC and COMP,38.75,39.0,631,2023,724
Nerve,2.0,2.0,631,2023,724
PATH,4.0,4.0,631,2023,724
PHARM,18.0,20.0,631,2023,724
Toolkit,1.0,1.0,631,2023,724
ANAT,12.67,13.0,632,2023,724
BIOCHEM,12.0,15.0,632,2023,724
CARDIO,102.58,121.0,632,2023,724
CASE,3.0,4.0,632,2023,724
EKG WKSHP,1.0,1.0,632,2023,724
EMBRYO,2.0,2.0,632,2023,724
ETHICS,0.0,1.0,632,2023,724
HISTO,22.8,29.0,632,2023,724
PHARM,4.0,4.0,632,2023,724
PHYSIO,42.0,45.0,632,2023,724
Renal,2.0,2.0,632,2023,724
SimMan Lab,1.0,1.0,632,2023,724
ANAT,4.5,7.0,631,2023,412
Anemia,2.0,2.0,631,2023,412
BIOCHEM,8.0,11.0,631,2023,412
BODY and HLTH SYS,12.33,19.0,631,2023,412
CASE,6.0,8.0,631,2023,412
CELL BIO,46.5,62.0,631,2023,412
CELLS and TISS,32.5,43.0,631,2023,412
DEV,4.0,11.0,631,2023,412
Diagnosis,1.0,1.0,631,2023,412
EMBRYO,1.0,1.0,631,2023,412
ETHICS,3.0,4.0,631,2023,412
GEN,27.75,33.0,631,2023,412
HB,1.0,1.0,631,2023,412
HISTO,6.0,9.0,631,2023,412
MOL BIOL,7.0,8.0,631,2023,412
MOLEC and COMP,34.75,39.0,631,2023,412
Nerve,2.0,2.0,631,2023,412
PATH,3.33,4.0,631,2023,412
PHARM,14.0,20.0,631,2023,412
Toolkit,1.0,1.0,631,2023,412
ANAT,8.67,13.0,632,2023,412
BIOCHEM,11.0,15.0,632,2023,412
CARDIO,87.33,121.0,632,2023,412
CASE,4.0,4.0,632,2023,412
EKG WKSHP,0.0,1.0,632,2023,412
EMBRYO,2.0,2.0,632,2023,412
ETHICS,1.0,1.0,632,2023,412
HISTO,26.67,29.0,632,2023,412
PHARM,2.0,4.0,632,2023,412
PHYSIO,36.0,45.0,632,2023,412
Renal,2.0,2.0,632,2023,412
SimMan Lab,1.0,1.0,632,2023,412
ANAT,2.5,7.0,631,2023,642
Anemia,1.0,2.0,631,2023,642
BIOCHEM,4.0,11.0,631,2023,642
BODY and HLTH SYS,17.33,19.0,631,2023,642
CASE,7.0,8.0,631,2023,642
CELL BIO,41.75,62.0,631,2023,642
CELLS and TISS,31.5,43.0,631,2023,642
DEV,8.0,11.0,631,2023,642
Diagnosis,1.0,1.0,631,2023,642
EMBRYO,1.0,1.0,631,2023,642
ETHICS,3.0,4.0,631,2023,642
GEN,24.75,33.0,631,2023,642
HB,1.0,1.0,631,2023,642
HISTO,7.0,9.0,631,2023,642
MOL BIOL,5.0,8.0,631,2023,642
MOLEC and COMP,28.75,39.0,631,2023,642
Nerve,2.0,2.0,631,2023,642
PATH,1.33,4.0,631,2023,642
PHARM,14.0,20.0,631,2023,642
Toolkit,1.0,1.0,631,2023,642
ANAT,10.67,13.0,632,2023,642
BIOCHEM,8.0,15.0,632,2023,642
CARDIO,97.25,121.0,632,2023,642
CASE,3.0,4.0,632,2023,642
EKG WKSHP,1.0,1.0,632,2023,642
EMBRYO,2.0,2.0,632,2023,642
ETHICS,0.0,1.0,632,2023,642
HISTO,25.6,29.0,632,2023,642
PHARM,3.0,4.0,632,2023,642
PHYSIO,33.75,45.0,632,2023,642
Renal,2.0,2.0,632,2023,642
SimMan Lab,1.0,1.0,632,2023,642
ANAT,4.5,7.0,631,2023,259
Anemia,2.0,2.0,631,2023,259
BIOCHEM,9.0,11.0,631,2023,259
BODY and HLTH SYS,17.67,19.0,631,2023,259
CASE,8.0,8.0,631,2023,259
CELL BIO,55.0,62.0,631,2023,259
CELLS and TISS,39.5,43.0,631,2023,259
DEV,9.0,11.0,631,2023,259
Diagnosis,1.0,1.0,631,2023,259
EMBRYO,1.0,1.0,631,2023,259
ETHICS,4.0,4.0,631,2023,259
GEN,28.0,33.0,631,2023,259
HB,1.0,1.0,631,2023,259
HISTO,9.0,9.0,631,2023,259
MOL BIOL,7.0,8.0,631,2023,259
MOLEC and COMP,34.75,39.0,631,2023,259
Nerve,2.0,2.0,631,2023,259
PATH,3.67,4.0,631,2023,259
PHARM,19.0,20.0,631,2023,259
Toolkit,1.0,1.0,631,2023,259
ANAT,8.67,13.0,632,2023,259
BIOCHEM,6.5,15.0,632,2023,259
CARDIO,97.42,121.0,632,2023,259
CASE,4.0,4.0,632,2023,259
EKG WKSHP,1.0,1.0,632,2023,259
EMBRYO,2.0,2.0,632,2023,259
ETHICS,0.0,1.0,632,2023,259
HISTO,26.0,29.0,632,2023,259
PHARM,2.0,4.0,632,2023,259
PHYSIO,35.25,45.0,632,2023,259
Renal,2.0,2.0,632,2023,259
SimMan Lab,1.0,1.0,632,2023,259
ANAT,3.5,7.0,631,2023,608
Anemia,2.0,2.0,631,2023,608
BIOCHEM,9.0,11.0,631,2023,608
BODY and HLTH SYS,14.0,19.0,631,2023,608
CASE,7.0,8.0,631,2023,608
CELL BIO,53.25,62.0,631,2023,608
CELLS and TISS,39.5,43.0,631,2023,608
DEV,8.0,11.0,631,2023,608
Diagnosis,1.0,1.0,631,2023,608
EMBRYO,1.0,1.0,631,2023,608
ETHICS,3.0,4.0,631,2023,608
GEN,28.0,33.0,631,2023,608
HB,1.0,1.0,631,2023,608
HISTO,9.0,9.0,631,2023,608
MOL BIOL,4.0,8.0,631,2023,608
MOLEC and COMP,30.75,39.0,631,2023,608
Nerve,2.0,2.0,631,2023,608
